,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
3735,GO_Biological_Process_2025,Modulation of Excitatory Postsynaptic Potential (GO:0098815),3/31,0.893066303321655,0.9999960368598376,0,0,0.5625083836351442,0.0636165779670972,SLC8A3;NLGN1;CHRFAM7A
3736,GO_Biological_Process_2025,Negative Regulation of Blood Coagulation (GO:0030195),3/31,0.893066303321655,0.9999960368598376,0,0,0.5625083836351442,0.0636165779670972,SERPINE2;TTF2;TFPI
3737,GO_Biological_Process_2025,Positive Regulation of Signaling (GO:0023056),3/31,0.893066303321655,0.9999960368598376,0,0,0.5625083836351442,0.0636165779670972,ANXA2;ILK;SNCA
3738,GO_Biological_Process_2025,Regulation of Immunoglobulin Production (GO:0002637),3/31,0.893066303321655,0.9999960368598376,0,0,0.5625083836351442,0.0636165779670972,PTPRC;IL2RG;PHB2
3739,GO_Biological_Process_2025,Regulation of Macrophage Activation (GO:0043030),3/31,0.893066303321655,0.9999960368598376,0,0,0.5625083836351442,0.0636165779670972,MCUB;FAM76B;HSPD1
3740,GO_Biological_Process_2025,Regulation of Protein Modification Process (GO:0031399),3/31,0.893066303321655,0.9999960368598376,0,0,0.5625083836351442,0.0636165779670972,ATG10;PHIP;CORO1C
3741,GO_Biological_Process_2025,Transition Metal Ion Transport (GO:0000041),3/31,0.893066303321655,0.9999960368598376,0,0,0.5625083836351442,0.0636165779670972,FTH1;COX17;SLC39A13
3742,GO_Biological_Process_2025,Positive Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050731),7/63,0.8956517575990861,0.9999960368598376,0,0,0.6559855844562833,0.0722919762024966,TGFB1;ANGPT1;FLT3;KIT;VEGFB;CCM2;PARP9
3743,GO_Biological_Process_2025,C4-dicarboxylate Transport (GO:0015740),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,UCP2
3744,GO_Biological_Process_2025,L-amino Acid Catabolic Process (GO:0170035),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,SHMT1
3745,GO_Biological_Process_2025,Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,GNAS
3746,GO_Biological_Process_2025,Adipose Tissue Development (GO:0060612),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,ARID5B
3747,GO_Biological_Process_2025,Body Fluid Secretion (GO:0007589),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,COPS3
3748,GO_Biological_Process_2025,Cardiac Right Ventricle Morphogenesis (GO:0003215),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,SOX4
3749,GO_Biological_Process_2025,Cell Projection Assembly (GO:0030031),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,NCAPG
3750,GO_Biological_Process_2025,Cellular Response to Interleukin-4 (GO:0071353),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,JAK1
3751,GO_Biological_Process_2025,Formation of Cytoplasmic Translation Initiation Complex (GO:0001732),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,EIF3L
3752,GO_Biological_Process_2025,Intraciliary Retrograde Transport (GO:0035721),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,DYNLL1
3753,GO_Biological_Process_2025,Lipid Oxidation (GO:0034440),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,SAMD1
3754,GO_Biological_Process_2025,Magnesium Ion Transport (GO:0015693),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,MMGT1
3755,GO_Biological_Process_2025,Mitochondrial Fission (GO:0000266),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,UCP2
3756,GO_Biological_Process_2025,Modified Amino Acid Biosynthetic Process (GO:0042398),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,PLOD2
3757,GO_Biological_Process_2025,Monoacylglycerol Metabolic Process (GO:0046462),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,ABHD16A
3758,GO_Biological_Process_2025,"Negative Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043518)",1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,PTTG1IP
3759,GO_Biological_Process_2025,Negative Regulation of Ras Protein Signal Transduction (GO:0046580),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,STAMBP
3760,GO_Biological_Process_2025,Negative Regulation of Bone Mineralization (GO:0030502),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,ECM1
3761,GO_Biological_Process_2025,Negative Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,FUZ
3762,GO_Biological_Process_2025,Plasma Membrane Tubulation (GO:0097320),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,CAVIN2
3763,GO_Biological_Process_2025,Positive Regulation of T-helper 17 Type Immune Response (GO:2000318),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,NFKBIZ
3764,GO_Biological_Process_2025,Positive Regulation of Brown Fat Cell Differentiation (GO:0090336),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,HNRNPU
3765,GO_Biological_Process_2025,Positive Regulation of Glycogen Biosynthetic Process (GO:0045725),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,MAP4K2
3766,GO_Biological_Process_2025,+ Reg of Insulin Secretion Inv in Cellular Resp to Glucose Stimulus (GO:0035774),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,HLA-DRB1
3767,GO_Biological_Process_2025,Positive Regulation of Sodium Ion Transport (GO:0010765),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,CNKSR3
3768,GO_Biological_Process_2025,Positive Regulation of Vasoconstriction (GO:0045907),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,F2R
3769,GO_Biological_Process_2025,pre-miRNA Processing (GO:0031054),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,PRKRA
3770,GO_Biological_Process_2025,"Protein Alpha-1,2-Demannosylation (GO:0036508)",1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,RNF5
3771,GO_Biological_Process_2025,Protein Import Into Peroxisome Matrix (GO:0016558),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,PEX14
3772,GO_Biological_Process_2025,Regulation of T-helper 17 Type Immune Response (GO:2000316),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,RNASEH2A
3773,GO_Biological_Process_2025,Regulation of Fatty Acid Beta-Oxidation (GO:0031998),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,AKT1
3774,GO_Biological_Process_2025,Regulation of Protein Autophosphorylation (GO:0031952),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,RAP2A
3775,GO_Biological_Process_2025,Regulation of Sensory Perception (GO:0051931),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,F2R
3776,GO_Biological_Process_2025,Response to Muramyl Dipeptide (GO:0032495),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,CHMP5
3777,GO_Biological_Process_2025,snRNA Transcription (GO:0009301),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,ICE2
3778,GO_Biological_Process_2025,Steroid Catabolic Process (GO:0006706),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,YWHAH
3779,GO_Biological_Process_2025,Sulfate Transmembrane Transport (GO:1902358),1/13,0.8962506199819525,0.9999960368598376,0,0,0.4376498800959232,0.0479380650969496,SLC26A2
3780,GO_Biological_Process_2025,Nitrogen Compound Transport (GO:0071705),22/172,0.8979771646000649,0.9999960368598376,0,0,0.7689840470193116,0.0827508655872929,NDC1;SLC38A1;CALCRL;LMAN2L;CMTM6;HIKESHI;SLC3A2;SLC1A5;SLC7A1;BEST1;SCAMP2;CENPF;CHMP1B;CHMP2B;CHMP1A;ARL6IP5;PPT1;SLC38A6;RAB38;SLC29A1;SLC18A2;RAB7A
3781,GO_Biological_Process_2025,Positive Regulation of Cell Migration (GO:0030335),47/344,0.8984893200172569,0.9999960368598376,0,0,0.8289122046659336,0.0887271430963926,MAZ;CXCR4;RORA;FBLN1;ACVR1B;ETS1;HDAC6;CCAR1;CRKL;SDCBP;CASP8;PDCD10;CAPN7;MDK;BSG;PDGFC;AKT1;FBXO5;HRAS;CARMIL1;HSPA8;SUN2;TGFB1;UBE2I;ANGPT1;SEMA4D;ARHGEF39;RDX;F2R;RHOC;ELP5;SOD2;ELP6;RAB11A;MYO1E;PTPRC;IL1B;KIT;MYADM;PECAM1;PLAA;ITGB1BP1;KIF20B;PFN1;CBLL1;EZH2;FERMT3
3782,GO_Biological_Process_2025,Oligosaccharide Metabolic Process (GO:0009311),5/48,0.9009787910326584,0.9999960368598376,0,0,0.6103103445764354,0.0636392329534435,EGFL7;NAGA;ST8SIA6;MPDU1;ST3GAL3
3783,GO_Biological_Process_2025,Positive Regulation of Innate Immune Response (GO:0045089),5/48,0.9009787910326584,0.9999960368598376,0,0,0.6103103445764354,0.0636392329534435,AKIRIN2;KAT5;DHX9;POLR3C;ZDHHC4
3784,GO_Biological_Process_2025,Positive Regulation of Osteoblast Differentiation (GO:0045669),5/48,0.9009787910326584,0.9999960368598376,0,0,0.6103103445764354,0.0636392329534435,IFITM1;MEF2C;PRMT3;FBXO5;ATRAID
3785,GO_Biological_Process_2025,Positive Regulation of Peptide Hormone Secretion (GO:0090277),5/48,0.9009787910326584,0.9999960368598376,0,0,0.6103103445764354,0.0636392329534435,MAP4K2;PDHX;TCF7L2;SELENOT;SOX4
3786,GO_Biological_Process_2025,Negative Regulation of Protein Secretion (GO:0050709),4/40,0.9015045424130276,0.9999960368598376,0,0,0.5832463647116121,0.0604769308202824,REST;IL1B;F2R;HMGCR
3787,GO_Biological_Process_2025,Negative Regulation of Sequestering of Calcium Ion (GO:0051283),4/40,0.9015045424130276,0.9999960368598376,0,0,0.5832463647116121,0.0604769308202824,PTPRC;F2R;PLCL2;CHERP
3788,GO_Biological_Process_2025,RNA Destabilization (GO:0050779),2/23,0.9023588570638108,0.9999960368598376,0,0,0.5000595983074081,0.0513776193436697,ZC3H18;DXO
3789,GO_Biological_Process_2025,Carbohydrate Derivative Catabolic Process (GO:1901136),2/23,0.9023588570638108,0.9999960368598376,0,0,0.5000595983074081,0.0513776193436697,NAGA;DERA
3790,GO_Biological_Process_2025,Dendritic Cell Differentiation (GO:0097028),2/23,0.9023588570638108,0.9999960368598376,0,0,0.5000595983074081,0.0513776193436697,FLT3;BATF
3791,GO_Biological_Process_2025,Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214),2/23,0.9023588570638108,0.9999960368598376,0,0,0.5000595983074081,0.0513776193436697,PLCL2;GNAI2
3792,GO_Biological_Process_2025,Hepaticobiliary System Development (GO:0061008),2/23,0.9023588570638108,0.9999960368598376,0,0,0.5000595983074081,0.0513776193436697,CEBPG;CDK5RAP3
3793,GO_Biological_Process_2025,Negative Regulation of Neuron Differentiation (GO:0045665),2/23,0.9023588570638108,0.9999960368598376,0,0,0.5000595983074081,0.0513776193436697,REST;B2M
3794,GO_Biological_Process_2025,Positive Regulation of BMP Signaling Pathway (GO:0030513),2/23,0.9023588570638108,0.9999960368598376,0,0,0.5000595983074081,0.0513776193436697,SMAD2;NUMA1
3795,GO_Biological_Process_2025,Positive Regulation of T Cell Cytokine Production (GO:0002726),2/23,0.9023588570638108,0.9999960368598376,0,0,0.5000595983074081,0.0513776193436697,IL1B;CD7
3796,GO_Biological_Process_2025,Positive Regulation of Excitatory Postsynaptic Potential (GO:2000463),2/23,0.9023588570638108,0.9999960368598376,0,0,0.5000595983074081,0.0513776193436697,NLGN1;CHRFAM7A
3797,GO_Biological_Process_2025,Positive Regulation of Phosphate Metabolic Process (GO:0045937),2/23,0.9023588570638108,0.9999960368598376,0,0,0.5000595983074081,0.0513776193436697,SDCBP;SNCA
3798,GO_Biological_Process_2025,Skin Epidermis Development (GO:0098773),2/23,0.9023588570638108,0.9999960368598376,0,0,0.5000595983074081,0.0513776193436697,STMN1;REXO2
3799,GO_Biological_Process_2025,Positive Regulation of Phagocytosis (GO:0050766),7/64,0.9044751186752942,0.9999960368598376,0,0,0.644438579997471,0.0647019446308895,PTPRC;LMAN2;CD47;DOCK2;GATA2;IL2RG;LYAR
3800,GO_Biological_Process_2025,Protein N-linked Glycosylation (GO:0006487),7/64,0.9044751186752942,0.9999960368598376,0,0,0.644438579997471,0.0647019446308895,ALG8;PMM1;DAD1;DERL3;ALG5;STT3A;ST3GAL1
3801,GO_Biological_Process_2025,Membrane Depolarization (GO:0051899),3/32,0.9052131448479372,0.9999960368598376,0,0,0.5430791646430306,0.0540824538056373,ATP5IF1;CHRNA5;YWHAH
3802,GO_Biological_Process_2025,Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),8/72,0.9073180475133537,0.9999960368598376,0,0,0.6558777429467084,0.0637921329052952,DYNLT1;YWHAB;ULK4;GRK6;CRY1;DTNBP1;ZDHHC3;CAMKMT
3803,GO_Biological_Process_2025,Cholesterol Homeostasis (GO:0042632),9/80,0.9104904620389968,0.9999960368598376,0,0,0.6650457779603302,0.0623625765182207,INSIG1;CNBP;NR1H2;RORA;RALY;TMEM97;CYP7B1;HDAC9;LDLR
3804,GO_Biological_Process_2025,Carboxylic Acid Transport (GO:0046942),5/49,0.9104985721579348,0.9999960368598376,0,0,0.5964040657119266,0.0559206034070589,SLC38A1;SLC38A6;SLC3A2;SLC1A5;SLC7A1
3805,GO_Biological_Process_2025,Cartilage Development (GO:0051216),6/57,0.9110433982984816,0.9999960368598376,0,0,0.6173890608875129,0.0575188942804443,MEF2C;SLC26A2;TGFB1;ZBTB16;HMGA2;NFATC2
3806,GO_Biological_Process_2025,Aortic Valve Development (GO:0003176),4/41,0.9117414996945024,0.9999960368598376,0,0,0.5674491022017635,0.052431600444563,RB1;SMAD2;TGFB1;NFATC1
3807,GO_Biological_Process_2025,Connective Tissue Development (GO:0061448),4/41,0.9117414996945024,0.9999960368598376,0,0,0.5674491022017635,0.052431600444563,ZBTB16;ARID5B;NFATC2;SLC39A13
3808,GO_Biological_Process_2025,Positive Regulation of Immune System Process (GO:0002684),4/41,0.9117414996945024,0.9999960368598376,0,0,0.5674491022017635,0.052431600444563,HLA-DRB5;B2M;HLA-DRB1;HLA-DPA1
3809,GO_Biological_Process_2025,Visual System Development (GO:0150063),4/41,0.9117414996945024,0.9999960368598376,0,0,0.5674491022017635,0.052431600444563,MEIS1;PBX3;ZDHHC16;ATF6
3810,GO_Biological_Process_2025,Glycerophospholipid Metabolic Process (GO:0006650),7/65,0.9126528535359152,0.9999960368598376,0,0,0.6332897481062039,0.0578824909821721,ABHD12;SMPD4;ABHD3;PLCL2;PGP;SERINC1;LPIN1
3811,GO_Biological_Process_2025,Positive Regulation of T Cell Proliferation (GO:0042102),7/65,0.9126528535359152,0.9999960368598376,0,0,0.6332897481062039,0.0578824909821721,PTPRC;IL1B;NCK2;HMGB1;CD46;SLC7A1;HLA-DPA1
3812,GO_Biological_Process_2025,Regulation of Cell-Matrix Adhesion (GO:0001952),7/65,0.9126528535359152,0.9999960368598376,0,0,0.6332897481062039,0.0578824909821721,CDK6;JUP;CASK;TLN1;RHOA;SKAP1;CORO1C
3813,GO_Biological_Process_2025,G Protein-Coupled Serotonin Receptor Signaling Pathway (GO:0098664),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,GNAI1
3814,GO_Biological_Process_2025,Acute-Phase Response (GO:0006953),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,CSRP1
3815,GO_Biological_Process_2025,"Blood Coagulation, Fibrin Clot Formation (GO:0072378)",1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,FBLN1
3816,GO_Biological_Process_2025,Cell Communication by Electrical Coupling Involved in Cardiac Conduction (GO:0086064),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,ATP1B1
3817,GO_Biological_Process_2025,Cellular Response to ATP (GO:0071318),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,PDXP
3818,GO_Biological_Process_2025,Dendrite Self-Avoidance (GO:0070593),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,NEXN
3819,GO_Biological_Process_2025,Endoderm Development (GO:0007492),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,DUSP12
3820,GO_Biological_Process_2025,Glutamine Family Amino Acid Catabolic Process (GO:0009065),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,ARHGAP11B
3821,GO_Biological_Process_2025,Glycogen Catabolic Process (GO:0005980),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,ATG3
3822,GO_Biological_Process_2025,Glycolipid Catabolic Process (GO:0019377),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,NAGA
3823,GO_Biological_Process_2025,Icosanoid Transport (GO:0071715),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,ABCC6
3824,GO_Biological_Process_2025,miRNA Metabolic Process (GO:0010586),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,DDX5
3825,GO_Biological_Process_2025,Negative Regulation of ATP Metabolic Process (GO:1903579),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,PARP1
3826,GO_Biological_Process_2025,Negative Regulation of Fatty Acid Biosynthetic Process (GO:0045717),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,BRCA1
3827,GO_Biological_Process_2025,Negative Regulation of Muscle Cell Apoptotic Process (GO:0010656),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,BAG3
3828,GO_Biological_Process_2025,Negative Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050732),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,SAMSN1
3829,GO_Biological_Process_2025,Negative Regulation of Viral Transcription (GO:0032897),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,IFITM3
3830,GO_Biological_Process_2025,Neuron Cell-Cell Adhesion (GO:0007158),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,NLGN1
3831,GO_Biological_Process_2025,Neutrophil Mediated Immunity (GO:0002446),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,KMT2E
3832,GO_Biological_Process_2025,Nucleotide-Sugar Metabolic Process (GO:0009225),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,GMPPB
3833,GO_Biological_Process_2025,+ Reg of Adaptive Imm Resp Based on Som Recomb of Imm Rcptrs Built Frm IgSF Domains (GO:0002824),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,IL1B
3834,GO_Biological_Process_2025,Positive Regulation of Cardiac Muscle Cell Proliferation (GO:0060045),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,MEF2C
3835,GO_Biological_Process_2025,Positive Regulation of Heart Rate (GO:0010460),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,TPM1
3836,GO_Biological_Process_2025,Positive Regulation of Long-Term Synaptic Potentiation (GO:1900273),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,CHRFAM7A
3837,GO_Biological_Process_2025,Positive Regulation of Protein-Containing Complex Disassembly (GO:0043243),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,CALCOCO2
3838,GO_Biological_Process_2025,Protein Activation Cascade (GO:0072376),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,FBLN1
3839,GO_Biological_Process_2025,Quinone Biosynthetic Process (GO:1901663),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,NDUFA9
3840,GO_Biological_Process_2025,Regulation of AMPA Receptor Activity (GO:2000311),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,NLGN1
3841,GO_Biological_Process_2025,Regulation of Cell Projection Organization (GO:0031344),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,SEMA4D
3842,GO_Biological_Process_2025,Regulation of Dephosphorylation (GO:0035303),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,INPP5K
3843,GO_Biological_Process_2025,Regulation of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032645),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,IL1B
3844,GO_Biological_Process_2025,Regulation of Leukocyte Activation (GO:0002694),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,MCUB
3845,GO_Biological_Process_2025,Regulation of Leukocyte Migration (GO:0002685),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,RAC2
3846,GO_Biological_Process_2025,Regulation of Potassium Ion Transmembrane Transporter Activity (GO:1901016),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,SUMO1
3847,GO_Biological_Process_2025,Regulation of Voltage-Gated Calcium Channel Activity (GO:1901385),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,GNB5
3848,GO_Biological_Process_2025,Relaxation of Muscle (GO:0090075),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,ATP1B1
3849,GO_Biological_Process_2025,Response to Interleukin-6 (GO:0070741),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,RELA
3850,GO_Biological_Process_2025,Retinoic Acid Receptor Signaling Pathway (GO:0048384),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,SNW1
3851,GO_Biological_Process_2025,Suppression of Viral Release by Host (GO:0044790),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,TRIM28
3852,GO_Biological_Process_2025,Synaptonemal Complex Assembly (GO:0007130),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,TRIP13
3853,GO_Biological_Process_2025,Synaptonemal Complex Organization (GO:0070193),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,TRIP13
3854,GO_Biological_Process_2025,Thymus Development (GO:0048538),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,SOD1
3855,GO_Biological_Process_2025,Ubiquinone Biosynthetic Process (GO:0006744),1/14,0.912850661386984,0.9999960368598376,0,0,0.4039604436851856,0.0368343174181258,NDUFA9
3856,GO_Biological_Process_2025,Intracellular Monoatomic Cation Homeostasis (GO:0030003),27/210,0.9129755316647536,0.9999960368598376,0,0,0.7732524776276812,0.0704016987043113,YWHAE;ARF1;ABCB7;SLC40A1;NUBP2;TMEM203;SLC39A6;COX11;B2M;SLC39A4;SMAD1;SMAD4;GLRX5;BOLA1;ATP2B4;SLC39A13;ATP1B3;ATP1B1;CHERP;SOD1;SLC8A3;MINPP1;BOLA3;CHRFAM7A;FBXL5;ISCU;TPT1
3857,GO_Biological_Process_2025,Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431),2/24,0.9150818913070596,0.9999960368598376,0,0,0.4773011719194447,0.0423565264840748,VAV3;YES1
3858,GO_Biological_Process_2025,Apoptotic Cell Clearance (GO:0043277),2/24,0.9150818913070596,0.9999960368598376,0,0,0.4773011719194447,0.0423565264840748,C1D;HMGB1
3859,GO_Biological_Process_2025,Long-Chain Fatty Acid Transport (GO:0015909),2/24,0.9150818913070596,0.9999960368598376,0,0,0.4773011719194447,0.0423565264840748,SLC25A20;SLC27A5
3860,GO_Biological_Process_2025,Osteoclast Differentiation (GO:0030316),2/24,0.9150818913070596,0.9999960368598376,0,0,0.4773011719194447,0.0423565264840748,GLO1;SNX10
3861,GO_Biological_Process_2025,Positive Regulation of JUN Kinase Activity (GO:0043507),2/24,0.9150818913070596,0.9999960368598376,0,0,0.4773011719194447,0.0423565264840748,MAP4K2;DVL2
3862,GO_Biological_Process_2025,Positive Regulation of Receptor Internalization (GO:0002092),2/24,0.9150818913070596,0.9999960368598376,0,0,0.4773011719194447,0.0423565264840748,CD63;ANGPT1
3863,GO_Biological_Process_2025,Positive Regulation of Striated Muscle Cell Differentiation (GO:0051155),2/24,0.9150818913070596,0.9999960368598376,0,0,0.4773011719194447,0.0423565264840748,MEF2C;TGFB1
3864,GO_Biological_Process_2025,Regulation of Cholesterol Metabolic Process (GO:0090181),2/24,0.9150818913070596,0.9999960368598376,0,0,0.4773011719194447,0.0423565264840748,ARV1;LPCAT3
3865,GO_Biological_Process_2025,Response to dsRNA (GO:0043331),2/24,0.9150818913070596,0.9999960368598376,0,0,0.4773011719194447,0.0423565264840748,PMAIP1;SLC3A2
3866,GO_Biological_Process_2025,Actin Filament Bundle Assembly (GO:0051017),3/33,0.9160966320100102,0.9999960368598376,0,0,0.5249452269170579,0.0460027489130205,FSCN1;PDXP;EZR
3867,GO_Biological_Process_2025,Embryonic Skeletal System Morphogenesis (GO:0048704),3/33,0.9160966320100102,0.9999960368598376,0,0,0.5249452269170579,0.0460027489130205,HOXA9;EIF4A3;FUZ
3868,GO_Biological_Process_2025,Heme Metabolic Process (GO:0042168),3/33,0.9160966320100102,0.9999960368598376,0,0,0.5249452269170579,0.0460027489130205,ATP5IF1;PGRMC1;UROD
3869,GO_Biological_Process_2025,Positive Regulation of Interleukin-12 Production (GO:0032735),3/33,0.9160966320100102,0.9999960368598376,0,0,0.5249452269170579,0.0460027489130205,MDK;HMGB1;HSPD1
3870,GO_Biological_Process_2025,Regulation of Cell Adhesion Mediated by Integrin (GO:0033628),3/33,0.9160966320100102,0.9999960368598376,0,0,0.5249452269170579,0.0460027489130205,ITGB1BP1;JAM3;FERMT3
3871,GO_Biological_Process_2025,Sterol Homeostasis (GO:0055092),9/81,0.917538561410584,0.9999960368598376,0,0,0.6557698338037002,0.0564359920178695,INSIG1;CNBP;NR1H2;RORA;RALY;TMEM97;CYP7B1;HDAC9;LDLR
3872,GO_Biological_Process_2025,Intracellular Calcium Ion Homeostasis (GO:0006874),17/140,0.9175392736127296,0.9999960368598376,0,0,0.7246864640919279,0.0623664409656571,YWHAE;CCDC47;MCUB;ATP2B4;TTF2;ATP1B1;SELENOK;CHERP;TMCO1;SLC8A3;ASPH;TMEM203;BAX;CHRFAM7A;MICU3;MICU2;TPT1
