,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
492,GO_Biological_Process_2025,Cardiac Muscle Tissue Morphogenesis (GO:0055008),2/30,0.0749663003209185,0.2800740979989515,0,0,4.683333333333334,12.133189388825691,TGFB1;NOG
493,GO_Biological_Process_2025,Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895),2/30,0.0749663003209185,0.2800740979989515,0,0,4.683333333333334,12.133189388825691,NFKBIA;LGALS9
494,GO_Biological_Process_2025,Negative Regulation of Mitotic Cell Cycle (GO:0045930),2/30,0.0749663003209185,0.2800740979989515,0,0,4.683333333333334,12.133189388825691,CDKN1C;ZFP36L2
495,GO_Biological_Process_2025,Positive Regulation of B Cell Proliferation (GO:0030890),2/30,0.0749663003209185,0.2800740979989515,0,0,4.683333333333334,12.133189388825691,CD74;PTPRC
496,GO_Biological_Process_2025,Positive Regulation of Cation Channel Activity (GO:2001259),2/30,0.0749663003209185,0.2800740979989515,0,0,4.683333333333334,12.133189388825691,TMSB4X;CTSS
497,GO_Biological_Process_2025,Positive Regulation of Interleukin-10 Production (GO:0032733),2/30,0.0749663003209185,0.2800740979989515,0,0,4.683333333333334,12.133189388825691,STAT3;LGALS9
498,GO_Biological_Process_2025,Prostaglandin Metabolic Process (GO:0006693),2/30,0.0749663003209185,0.2800740979989515,0,0,4.683333333333334,12.133189388825691,CD74;AKR1C3
499,GO_Biological_Process_2025,Regulation of Chemotaxis (GO:0050920),2/30,0.0749663003209185,0.2800740979989515,0,0,4.683333333333334,12.133189388825691,TGFB1;AIF1
500,GO_Biological_Process_2025,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),3/65,0.0752211110643899,0.2804651406552503,0,0,3.177689071097206,8.221709149166045,UQCRB;UQCRC2;COX7C
501,GO_Biological_Process_2025,Regulation of miRNA Transcription (GO:1902893),3/66,0.0779620274942588,0.2890038840841405,0,0,3.1270903010033444,7.9788753410339295,MYCN;TGFB1;STAT3
502,GO_Biological_Process_2025,Negative Regulation of Binding (GO:0051100),3/66,0.0779620274942588,0.2890038840841405,0,0,3.1270903010033444,7.9788753410339295,IFI16;RACK1;TLE5
503,GO_Biological_Process_2025,Protein Catabolic Process (GO:0030163),4/107,0.0789941102655248,0.2890038840841405,0,0,2.5535935361959994,6.481995823917886,CTSF;SQSTM1;CTSD;CTSS
504,GO_Biological_Process_2025,Golgi to Plasma Membrane Protein Transport (GO:0043001),2/31,0.0793632598415789,0.2890038840841405,0,0,4.5216091954022986,11.456490475934531,KRT18;VAMP5
505,GO_Biological_Process_2025,Regulation of Protein Localization to Cell Surface (GO:2000008),2/31,0.0793632598415789,0.2890038840841405,0,0,4.5216091954022986,11.456490475934531,HSP90AB1;TYROBP
506,GO_Biological_Process_2025,Regulation of Stress-Activated MAPK Cascade (GO:0032872),2/31,0.0793632598415789,0.2890038840841405,0,0,4.5216091954022986,11.456490475934531,IGBP1;MPG
507,GO_Biological_Process_2025,Collagen Catabolic Process (GO:0030574),2/31,0.0793632598415789,0.2890038840841405,0,0,4.5216091954022986,11.456490475934531,MMP2;CTSS
508,GO_Biological_Process_2025,Leukocyte Cell-Cell Adhesion (GO:0007159),2/31,0.0793632598415789,0.2890038840841405,0,0,4.5216091954022986,11.456490475934531,SELL;MSN
509,GO_Biological_Process_2025,Natural Killer Cell Mediated Immunity (GO:0002228),2/31,0.0793632598415789,0.2890038840841405,0,0,4.5216091954022986,11.456490475934531,TYROBP;HCST
510,GO_Biological_Process_2025,Positive Regulation of Vasculature Development (GO:1904018),4/109,0.0832504067638,0.2890038840841405,0,0,2.504697986577181,6.226434395673511,TGFB1;JUP;IL1B;CD34
511,GO_Biological_Process_2025,Response to Steroid Hormone (GO:0048545),2/32,0.083838526354976,0.2890038840841405,0,0,4.370666666666667,10.83428229194902,TGFB1;TFPI
512,GO_Biological_Process_2025,Negative Regulation of Fat Cell Differentiation (GO:0045599),2/32,0.083838526354976,0.2890038840841405,0,0,4.370666666666667,10.83428229194902,TGFB1;ZFP36L2
513,GO_Biological_Process_2025,Protein Targeting to Vacuole (GO:0006623),2/32,0.083838526354976,0.2890038840841405,0,0,4.370666666666667,10.83428229194902,LAPTM5;SQSTM1
514,GO_Biological_Process_2025,Positive Regulation of Cell Motility (GO:2000147),7/249,0.08434238282669,0.2890038840841405,0,0,1.9077181678106176,4.717540510667086,TGFB1;CREB3L4;IL1B;STAT3;RACK1;AIF1;VSIR
515,GO_Biological_Process_2025,Negative Regulation of Response to External Stimulus (GO:0032102),5/154,0.0844530343570553,0.2890038840841405,0,0,2.208776806092242,5.459123752517602,FXR1;IFI16;TMSB4X;PCBP2;STAT3
516,GO_Biological_Process_2025,Skin Development (GO:0043588),3/69,0.0864417549389115,0.2890038840841405,0,0,2.984493767102463,7.3068896666615215,ASAH1;AKR1C3;TXNIP
517,GO_Biological_Process_2025,Regulation of Endodeoxyribonuclease Activity (GO:0032071),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,NPM1
518,GO_Biological_Process_2025,Regulation of Immature T Cell Proliferation in Thymus (GO:0033084),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,IL1B
519,GO_Biological_Process_2025,Aldehyde Biosynthetic Process (GO:0046184),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,TKT
520,GO_Biological_Process_2025,Regulation of Muscle Organ Development (GO:0048634),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,TGFB1
521,GO_Biological_Process_2025,Regulation of Osteoclast Development (GO:2001204),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,TYROBP
522,GO_Biological_Process_2025,Cardiac Muscle Cell-Cardiac Muscle Cell Adhesion (GO:0086042),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,JUP
523,GO_Biological_Process_2025,Regulation of Transforming Growth Factor Beta1 Production (GO:0032908),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,TYROBP
524,GO_Biological_Process_2025,Regulation of Triglyceride Metabolic Process (GO:0090207),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,MBOAT7
525,GO_Biological_Process_2025,Regulation of Type 2 Immune Response (GO:0002828),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,CD74
526,GO_Biological_Process_2025,Response to Increased Oxygen Levels (GO:0036296),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,ATP6V1G1
527,GO_Biological_Process_2025,Ribosomal Large Subunit Export From Nucleus (GO:0000055),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,NPM1
528,GO_Biological_Process_2025,Ribosomal Small Subunit Export From Nucleus (GO:0000056),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,NPM1
529,GO_Biological_Process_2025,Desmosome Assembly (GO:0002159),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,JUP
530,GO_Biological_Process_2025,Stress Granule Disassembly (GO:0035617),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,ZFAND1
531,GO_Biological_Process_2025,"Synaptic Transmission, Dopaminergic (GO:0001963)",1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,CRHBP
532,GO_Biological_Process_2025,Type B Pancreatic Cell Proliferation (GO:0044342),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,SERPINB1
533,GO_Biological_Process_2025,Vascular Wound Healing (GO:0061042),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,CD34
534,GO_Biological_Process_2025,Hemostasis (GO:0007599),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,NFE2
535,GO_Biological_Process_2025,Humoral Immune Response Mediated by Circulating Immunoglobulin (GO:0002455),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,ZP3
536,GO_Biological_Process_2025,Lipoprotein Metabolic Process (GO:0042157),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,CTSD
537,GO_Biological_Process_2025,Lymphoid Progenitor Cell Differentiation (GO:0002320),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,SOX4
538,GO_Biological_Process_2025,Membrane Invagination (GO:0010324),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,SNX3
539,GO_Biological_Process_2025,Negative Regulation of ERAD Pathway (GO:1904293),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,UBXN1
540,GO_Biological_Process_2025,- Reg of Adaptive Imm Resp Based on Som Recomb of Imm Rcptrs Built Frm IgSF Domains (GO:0002823),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,LGALS9
541,GO_Biological_Process_2025,Negative Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051045),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,TIMP1
542,GO_Biological_Process_2025,"- Reg of Nuclear-Transcribed mRNA Cat Proc, Nonsense-Mediated Decay (GO:2000623)",1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,PABPC1
543,GO_Biological_Process_2025,Negative Regulation of Stress-Activated MAPK Cascade (GO:0032873),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,IGBP1
544,GO_Biological_Process_2025,Negative Regulation of Striated Muscle Tissue Development (GO:0045843),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,TGFB1
545,GO_Biological_Process_2025,Negative Regulation of Transporter Activity (GO:0032410),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,NDFIP1
546,GO_Biological_Process_2025,Noradrenergic Neuron Differentiation (GO:0003357),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,SOX4
547,GO_Biological_Process_2025,"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)",1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,ZFP36
548,GO_Biological_Process_2025,Paracellular Transport (GO:0160184),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,CLDN15
549,GO_Biological_Process_2025,Pharyngeal Arch Artery Morphogenesis (GO:0061626),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,NOG
550,GO_Biological_Process_2025,Polyamine Biosynthetic Process (GO:0006596),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,SAT2
551,GO_Biological_Process_2025,Positive Regulation of Animal Organ Morphogenesis (GO:0110110),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,CD34
552,GO_Biological_Process_2025,Positive Regulation of Cytoplasmic Translational Initiation (GO:1904690),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,SH3BGRL
553,GO_Biological_Process_2025,Positive Regulation of Gastrulation (GO:2000543),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,RACK1
554,GO_Biological_Process_2025,Positive Regulation of Icosanoid Secretion (GO:0032305),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,IL1B
555,GO_Biological_Process_2025,Positive Regulation of Membrane Depolarization (GO:1904181),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,RACK1
556,GO_Biological_Process_2025,Positive Regulation of Pyroptotic Inflammatory Response (GO:0140639),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,GBP2
557,GO_Biological_Process_2025,Positive Regulation of Type 2 Mitophagy (GO:1905091),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,TOMM7
558,GO_Biological_Process_2025,Protein Ufmylation (GO:0071569),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,UFC1
559,GO_Biological_Process_2025,Regulation of MHC Class I Biosynthetic Process (GO:0045343),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,TAF7
560,GO_Biological_Process_2025,Regulation of T Cell Tolerance Induction (GO:0002664),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,HLA-B
561,GO_Biological_Process_2025,Regulation of Adiponectin Secretion (GO:0070163),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,IL1B
562,GO_Biological_Process_2025,Regulation of Calcidiol 1-Monooxygenase Activity (GO:0060558),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,IL1B
563,GO_Biological_Process_2025,Regulation of Cell Adhesion Molecule Production (GO:0060353),1/6,0.0872581320254043,0.2890038840841405,0,0,13.085049833887044,31.9129254638413,IL1B
564,GO_Biological_Process_2025,B Cell Receptor Signaling Pathway (GO:0050853),2/33,0.0883887511129905,0.2899168102638234,0,0,4.229462365591398,10.260720392873909,PTPRC;LIME1
565,GO_Biological_Process_2025,Actin Filament Bundle Assembly (GO:0051017),2/33,0.0883887511129905,0.2899168102638234,0,0,4.229462365591398,10.260720392873909,AIF1;LIMD2
566,GO_Biological_Process_2025,Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),2/33,0.0883887511129905,0.2899168102638234,0,0,4.229462365591398,10.260720392873909,TGFB1;NOG
567,GO_Biological_Process_2025,Positive Regulation of Interleukin-12 Production (GO:0032735),2/33,0.0883887511129905,0.2899168102638234,0,0,4.229462365591398,10.260720392873909,LAPTM5;LGALS9
568,GO_Biological_Process_2025,Regulation of Activated T Cell Proliferation (GO:0046006),2/33,0.0883887511129905,0.2899168102638234,0,0,4.229462365591398,10.260720392873909,IL18;LGALS9
569,GO_Biological_Process_2025,DNA Metabolic Process (GO:0006259),8/302,0.0884649795772908,0.2899168102638234,0,0,1.7959183673469388,4.355368763919884,ISG20;NPM1;GADD45A;APEX1;NME3;KMT5B;NOP53;PTMS
570,GO_Biological_Process_2025,Positive Regulation of Cellular Process (GO:0048522),14/622,0.0903483093614466,0.2955703010283404,0,0,1.5262929459064327,3.669334884929552,NPM1;TGFB1;CSF3R;HSP90AB1;TSC22D1;AKR1C3;AIF1;ZFP36;IL1B;MZB1;ADAM8;TIMP1;SOX4;YPEL3
571,GO_Biological_Process_2025,Phagocytosis (GO:0006909),3/71,0.0923025556192068,0.3005950311639462,0,0,2.8964194373401533,6.901250656666059,TYROBP;BIN2;AIF1
572,GO_Biological_Process_2025,Actin Filament Bundle Organization (GO:0061572),2/34,0.0930106681010497,0.3005950311639462,0,0,4.097083333333333,9.730741231584302,AIF1;LIMD2
573,GO_Biological_Process_2025,Cellular Response to Osmotic Stress (GO:0071470),2/34,0.0930106681010497,0.3005950311639462,0,0,4.097083333333333,9.730741231584302,ZFAND1;RCSD1
574,GO_Biological_Process_2025,Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),2/34,0.0930106681010497,0.3005950311639462,0,0,4.097083333333333,9.730741231584302,NFKBIA;TMSB4X
575,GO_Biological_Process_2025,Integrated Stress Response Signaling (GO:0140467),2/34,0.0930106681010497,0.3005950311639462,0,0,4.097083333333333,9.730741231584302,NFE2;CREB3L4
576,GO_Biological_Process_2025,Negative Regulation of Endocytosis (GO:0045806),2/34,0.0930106681010497,0.3005950311639462,0,0,4.097083333333333,9.730741231584302,SNX3;RACK1
577,GO_Biological_Process_2025,Regulation of Ras Protein Signal Transduction (GO:0046578),2/34,0.0930106681010497,0.3005950311639462,0,0,4.097083333333333,9.730741231584302,RASAL3;SQSTM1
578,GO_Biological_Process_2025,Positive Regulation of Wnt Signaling Pathway (GO:0030177),4/114,0.0943707791231747,0.3009352934513141,0,0,2.3902379499694937,5.642213561241962,TGFB1;JUP;CRBN;SOX4
579,GO_Biological_Process_2025,Regulation of RNA Biosynthetic Process (GO:2001141),11/465,0.0959179571983758,0.3009352934513141,0,0,1.6022828769093358,3.756170966411682,KDM5B;LYL1;HINT1;IL1B;STAT3;SUPT4H1;PBXIP1;SSBP2;PFDN5;SOX4;PQBP1
580,GO_Biological_Process_2025,Protein Transport (GO:0015031),8/308,0.0962972003484282,0.3009352934513141,0,0,1.759455782312925,4.117682576327232,CD74;NPM1;KRT18;ARL6IP5;LAPTM5;ERP29;TXNIP;VAMP5
581,GO_Biological_Process_2025,Protein Processing (GO:0016485),4/115,0.0966753025383525,0.3009352934513141,0,0,2.3685833484491203,5.53395176869797,CASP4;OGT;CTSS;VSIR
582,GO_Biological_Process_2025,Response to Lipopolysaccharide (GO:0032496),5/161,0.097459180486607,0.3009352934513141,0,0,2.108909608909609,4.910219900986704,ZFP36;IL1B;IL18;LGALS9;GBP2
583,GO_Biological_Process_2025,Ribosome Biogenesis (GO:0042254),5/161,0.097459180486607,0.3009352934513141,0,0,2.108909608909609,4.910219900986704,NPM1;RBIS;RSL24D1;NOP53;EIF2A
584,GO_Biological_Process_2025,Response to Transforming Growth Factor Beta (GO:0071559),2/35,0.097701092202503,0.3009352934513141,0,0,3.9727272727272727,9.239938094106128,TGFB1;ZFP36L2
585,GO_Biological_Process_2025,Positive Regulation of Cytokine Production Involved in Immune Response (GO:0002720),2/35,0.097701092202503,0.3009352934513141,0,0,3.9727272727272727,9.239938094106128,LAPTM5;HLA-E
586,GO_Biological_Process_2025,Positive Regulation of Macromolecule Metabolic Process (GO:0010604),2/35,0.097701092202503,0.3009352934513141,0,0,3.9727272727272727,9.239938094106128,TGFB1;LAPTM5
587,GO_Biological_Process_2025,Regulation of Cellular Senescence (GO:2000772),2/35,0.097701092202503,0.3009352934513141,0,0,3.9727272727272727,9.239938094106128,RSL1D1;YPEL3
588,GO_Biological_Process_2025,+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897),5/162,0.0993956868236509,0.3009352934513141,0,0,2.0953698342233373,4.83746835630724,TGFB1;IL1B;IL18;AKR1C3;HCST
589,GO_Biological_Process_2025,Regulation of Dendritic Cell Chemotaxis (GO:2000508),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,LGALS9
590,GO_Biological_Process_2025,Reg of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,TGFB1
591,GO_Biological_Process_2025,Regulation of Skeletal Muscle Fiber Development (GO:0048742),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,NACA
592,GO_Biological_Process_2025,Regulation of Striated Muscle Tissue Development (GO:0016202),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,TGFB1
593,GO_Biological_Process_2025,Regulation of Type 2 Mitophagy (GO:1905089),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,TOMM7
594,GO_Biological_Process_2025,Cellular Response to Interleukin-2 (GO:0071352),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,STAT3
595,GO_Biological_Process_2025,Cellular Response to Interleukin-9 (GO:0071355),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,STAT3
596,GO_Biological_Process_2025,Cellular Response to Leptin Stimulus (GO:0044320),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,STAT3
597,GO_Biological_Process_2025,Cellular Response to Potassium Ion (GO:0035865),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,CRHBP
598,GO_Biological_Process_2025,Cellular Response to Thyroid Hormone Stimulus (GO:0097067),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,CTSS
599,GO_Biological_Process_2025,Response to Potassium Ion (GO:0035864),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,CRHBP
600,GO_Biological_Process_2025,Embryonic Skeletal Joint Morphogenesis (GO:0060272),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,NOG
601,GO_Biological_Process_2025,Estrogen Biosynthetic Process (GO:0006703),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,HSD17B11
602,GO_Biological_Process_2025,Glyceraldehyde-3-Phosphate Metabolic Process (GO:0019682),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,TKT
603,GO_Biological_Process_2025,Hyaluronan Catabolic Process (GO:0030214),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,TGFB1
604,GO_Biological_Process_2025,Immunological Synapse Formation (GO:0001771),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,MSN
605,GO_Biological_Process_2025,Interleukin-2-Mediated Signaling Pathway (GO:0038110),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,STAT3
606,GO_Biological_Process_2025,Interleukin-9-Mediated Signaling Pathway (GO:0038113),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,STAT3
607,GO_Biological_Process_2025,Membrane Biogenesis (GO:0044091),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,CLIP3
608,GO_Biological_Process_2025,Natural Killer Cell Differentiation (GO:0001779),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,PTPRC
609,GO_Biological_Process_2025,"Negative Regulation of CD8-positive, Alpha-Beta T Cell Activation (GO:2001186)",1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,VSIR
610,GO_Biological_Process_2025,Negative Regulation of T Cell Mediated Cytotoxicity (GO:0001915),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,PTPRC
611,GO_Biological_Process_2025,Negative Regulation of Actin Nucleation (GO:0051126),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,GMFG
612,GO_Biological_Process_2025,Negative Regulation of Inflammatory Response to Wounding (GO:0106015),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,STAT3
613,GO_Biological_Process_2025,Negative Regulation of Microglial Cell Activation (GO:1903979),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,PTPRC
614,GO_Biological_Process_2025,Negative Regulation of Stress-Activated Protein Kinase Signaling Cascade (GO:0070303),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,IGBP1
615,GO_Biological_Process_2025,Photoreceptor Cell Differentiation (GO:0046530),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,STAT3
616,GO_Biological_Process_2025,Positive Regulation of ATP Biosynthetic Process (GO:2001171),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,TMSB4X
617,GO_Biological_Process_2025,"Positive Regulation of CD8-positive, Alpha-Beta T Cell Activation (GO:2001187)",1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,HLA-E
618,GO_Biological_Process_2025,Positive Regulation of Dendritic Cell Chemotaxis (GO:2000510),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,LGALS9
619,GO_Biological_Process_2025,Positive Regulation of Fibroblast Migration (GO:0010763),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,TGFB1
620,GO_Biological_Process_2025,Positive Regulation of Leukocyte Differentiation (GO:1902107),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,LGALS9
621,GO_Biological_Process_2025,Positive Regulation of Receptor Catabolic Process (GO:2000646),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,LAPTM5
622,GO_Biological_Process_2025,Purine Nucleotide Catabolic Process (GO:0006195),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,HINT1
623,GO_Biological_Process_2025,Regulation of T-helper 2 Cell Differentiation (GO:0045628),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,IL18
624,GO_Biological_Process_2025,Regulation of Antigen Receptor-Mediated Signaling Pathway (GO:0050854),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,PTPRC
625,GO_Biological_Process_2025,Regulation of Carbohydrate Biosynthetic Process (GO:0043255),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,OGT
626,GO_Biological_Process_2025,Regulation of Chaperone-Mediated Autophagy (GO:1904714),1/7,0.1010446466675674,0.3009352934513141,0,0,10.903654485049834,24.993278452619364,EEF1A1
627,GO_Biological_Process_2025,Regulation of Signal Transduction (GO:0009966),6/211,0.1011709658926259,0.3009352934513141,0,0,1.9274555042847723,4.4156915850394745,SNX3;MPIG6B;NOG;MZB1;TIMP1;OGT
628,GO_Biological_Process_2025,Negative Regulation of RNA Biosynthetic Process (GO:1902679),11/470,0.1013577564003634,0.3010115881651493,0,0,1.5844170428767157,3.6268872754106503,KLF10;CDKN1C;EID1;TSC22D4;TGFB1;IFI16;TAF7;PBXIP1;ZP3;PFDN5;TLE5
629,GO_Biological_Process_2025,Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),2/36,0.1024569176007276,0.3028315222755685,0,0,3.855686274509804,8.784459719161548,LGALS9;HLA-E
630,GO_Biological_Process_2025,Cellular Response to Amyloid-Beta (GO:1904646),2/36,0.1024569176007276,0.3028315222755685,0,0,3.855686274509804,8.784459719161548,TYROBP;CASP4
631,GO_Biological_Process_2025,Negative Regulation of Cell Cycle G1/S Phase Transition (GO:1902807),2/36,0.1024569176007276,0.3028315222755685,0,0,3.855686274509804,8.784459719161548,GFI1B;TMSB4X
632,GO_Biological_Process_2025,Regulation of Fat Cell Differentiation (GO:0045598),3/75,0.1044983623167506,0.3074062059963625,0,0,2.73494983277592,6.177113603029585,ZFP36;TGFB1;ZFP36L2
633,GO_Biological_Process_2025,Plasma Membrane Organization (GO:0007009),3/75,0.1044983623167506,0.3074062059963625,0,0,2.73494983277592,6.177113603029585,SERP1;BIN2;BIN1
634,GO_Biological_Process_2025,Positive Regulation of Secretion by Cell (GO:1903532),3/75,0.1044983623167506,0.3074062059963625,0,0,2.73494983277592,6.177113603029585,TGFB1;IL1B;ADAM8
635,GO_Biological_Process_2025,Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:0072332),2/37,0.107275116070611,0.309865254519986,0,0,3.745333333333333,8.360926949618545,HINT1;IFI16
636,GO_Biological_Process_2025,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),3/76,0.1076420922813078,0.309865254519986,0,0,2.6973473221239748,6.012234822820125,TGFB1;STAT3;ZYX
637,GO_Biological_Process_2025,Lymphocyte Differentiation (GO:0030098),3/76,0.1076420922813078,0.309865254519986,0,0,2.6973473221239748,6.012234822820125,LYL1;PTPRC;SOX4
638,GO_Biological_Process_2025,Negative Regulation of Supramolecular Fiber Organization (GO:1902904),3/76,0.1076420922813078,0.309865254519986,0,0,2.6973473221239748,6.012234822820125,CLIP3;TMSB4X;PFDN5
