,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
850,GO_Biological_Process_2025,Small GTPase-mediated Signal Transduction (GO:0007264),42/188,0.0607035481061594,0.3112178339703179,0,0,1.3407123287671232,3.756344962850014,RB1;CYFIP1;PRKCSH;ARL3;DOCK7;PARK7;ARHGAP15;HACD3;ARHGAP35;CRKL;GNA13;RAP1A;RACGAP1;RASGEF1B;ARHGDIA;G3BP1;HRAS;CTNNAL1;PHACTR4;RALGPS2;USP8;DBNL;TNK2;ARHGEF18;MYO9B;RHOA;ARHGAP33;CCNA2;CCDC88A;RAP2A;RHEB;SGSM3;CCDC88C;CDK2;GNB1;RAPGEF1;RAPGEF2;FGF13;SOS1;TP53;RAPGEF6;NUCB2
851,GO_Biological_Process_2025,Negative Regulation of Catalytic Activity (GO:0043086),8/25,0.0608331495103345,0.3112178339703179,0,0,2.1892872598954694,6.129173310124402,ATP5IF1;CAND1;NT5DC2;NOSIP;PARP9;PHPT1;TP53;CCAR2
852,GO_Biological_Process_2025,Regulation of Centrosome Cycle (GO:0046605),8/25,0.0608331495103345,0.3112178339703179,0,0,2.1892872598954694,6.129173310124402,GEN1;CDK11A;FBXW5;CHMP1A;CEP131;XRCC3;CDK11B;AURKA
853,GO_Biological_Process_2025,Regulation of Protein Export From Nucleus (GO:0046825),8/25,0.0608331495103345,0.3112178339703179,0,0,2.1892872598954694,6.129173310124402,YWHAE;BARD1;XPO4;TPR;FAM76B;PARK7;RANGAP1;EMD
854,GO_Biological_Process_2025,Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469),7/21,0.0634464673480114,0.3234511270052064,0,0,2.325884016973126,6.413761851623385,CCDC47;BCL2;BAX;PSEN1;THADA;CLCC1;SELENOK
855,GO_Biological_Process_2025,Negative Regulation of Calcium Ion Transmembrane Transport (GO:1903170),7/21,0.0634464673480114,0.3234511270052064,0,0,2.325884016973126,6.413761851623385,YWHAE;PPP3CB;SESTD1;MCUB;TMBIM6;VDAC1;CALM2
856,GO_Biological_Process_2025,Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),7/21,0.0634464673480114,0.3234511270052064,0,0,2.325884016973126,6.413761851623385,SFPQ;BAG5;HTRA2;PARK7;P4HB;PPIA;SOD1
857,GO_Biological_Process_2025,Fatty Acid Elongation (GO:0030497),5/13,0.0640551616874971,0.3242838950320682,0,0,2.9067712750918857,7.987838466060541,HACD1;TECR;ELOVL6;HACD3;HACD2
858,GO_Biological_Process_2025,Negative Regulation by Host of Viral Transcription (GO:0043922),5/13,0.0640551616874971,0.3242838950320682,0,0,2.9067712750918857,7.987838466060541,PSMC3;HDAC1;ZNF639;INPP5K;TARDBP
859,GO_Biological_Process_2025,Nuclear Body Organization (GO:0030575),5/13,0.0640551616874971,0.3242838950320682,0,0,2.9067712750918857,7.987838466060541,SRPK2;SERBP1;VRK1;HIPK2;WRAP53
860,GO_Biological_Process_2025,Protein Deacetylation (GO:0006476),5/13,0.0640551616874971,0.3242838950320682,0,0,2.9067712750918857,7.987838466060541,HDAC4;HDAC3;HDAC1;HDAC9;HDAC6
861,GO_Biological_Process_2025,Regulation of ERBB Signaling Pathway (GO:1901184),5/13,0.0640551616874971,0.3242838950320682,0,0,2.9067712750918857,7.987838466060541,PTPN18;FER;IFI6;MVB12A;WDR54
862,GO_Biological_Process_2025,Response to Nerve Growth Factor (GO:1990089),5/13,0.0640551616874971,0.3242838950320682,0,0,2.9067712750918857,7.987838466060541,RAP1A;RAPGEF1;AKT1;RAPGEF2;CIB1
863,GO_Biological_Process_2025,Positive Regulation of TORC1 Signaling (GO:1904263),14/52,0.0645822439429664,0.3248506790040025,0,0,1.714703425229741,4.697971481097458,SEC13;SEH1L;MIOS;USP4;PIH1D1;RBX1;RRAGA;PIP4P1;RHEB;RRAGD;LONP1;SIK3;GPR137;SLC38A9
864,GO_Biological_Process_2025,Signal Transduction by P53 Class Mediator (GO:0072331),14/52,0.0645822439429664,0.3248506790040025,0,0,1.714703425229741,4.697971481097458,DDX5;CRADD;PPP2R5C;FOXM1;BATF;HIPK2;PIDD1;STK11;KAT5;MYBBP1A;CASP2;GTSE1;TP53;E2F7
865,GO_Biological_Process_2025,Protein-Containing Complex Disassembly (GO:0032984),17/66,0.0648745060296274,0.3248506790040025,0,0,1.6150123027934578,4.417544042852503,PIF1;HSPA8;VPS33B;VPS4A;PYM1;PEX10;APEH;ATG14;TANK;GSPT1;PEX14;VAMP8;CHMP1A;EPG5;ETF1;VPS16;VTI1B
866,GO_Biological_Process_2025,Cytoskeleton-Dependent Intracellular Transport (GO:0030705),6/17,0.0649106529573115,0.3248506790040025,0,0,2.53707322089675,6.938244562186585,CCDC88A;TUBA1C;TUBA1B;TUBA1A;TUBB;CCDC88C
867,GO_Biological_Process_2025,Intraciliary Anterograde Transport (GO:0035720),6/17,0.0649106529573115,0.3248506790040025,0,0,2.53707322089675,6.938244562186585,IFT74;IFT22;IFT88;IFT122;IFT27;IFT80
868,GO_Biological_Process_2025,Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338),6/17,0.0649106529573115,0.3248506790040025,0,0,2.53707322089675,6.938244562186585,HACD1;TECR;ACSL4;ELOVL6;ACSL3;HACD2
869,GO_Biological_Process_2025,Negative Regulation of Telomere Maintenance (GO:0032205),6/17,0.0649106529573115,0.3248506790040025,0,0,2.53707322089675,6.938244562186585,RTEL1;PARP1;TNKS;MCRS1;TERF1;SMG6
870,GO_Biological_Process_2025,rRNA Transcription (GO:0009303),6/17,0.0649106529573115,0.3248506790040025,0,0,2.53707322089675,6.938244562186585,GTF3C1;GTF3C2;GTF3C5;TCOF1;GTF3C6;POLR1E
871,GO_Biological_Process_2025,Regulation of Protein Sumoylation (GO:0033233),6/17,0.0649106529573115,0.3248506790040025,0,0,2.53707322089675,6.938244562186585,HDAC4;EGR1;UBA2;PARK7;SAE1;GNL3
872,GO_Biological_Process_2025,Regulation of Ubiquitin-Protein Transferase Activity (GO:0051438),6/17,0.0649106529573115,0.3248506790040025,0,0,2.53707322089675,6.938244562186585,BAG5;DTX3L;FBXW7;PLK1;FBXO5;UBE2L3
873,GO_Biological_Process_2025,Regulation of Cell Cycle Phase Transition (GO:1901987),10/34,0.0651500819021013,0.3256758670827012,0,0,1.9387032842582104,5.294718322742891,DDB1;DBF4;FBXW7;PLK1;CDK10;CCNQ;CDK14;TP53;CDK16;TAF1
874,GO_Biological_Process_2025,Negative Regulation of Organelle Assembly (GO:1902116),12/43,0.0658190667132362,0.3282688384362204,0,0,1.801370739285388,4.9012518570156445,TCHP;KAT2B;ODF2L;MPHOSPH9;LIMK2;CCP110;KIF24;CDK10;BRCA1;CEP97;CDK5RAP2;MDM1
875,GO_Biological_Process_2025,Negative Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),12/43,0.0658190667132362,0.3282688384362204,0,0,1.801370739285388,4.9012518570156445,USP14;PDCL3;USP7;USP5;USP9X;SGTA;CSNK2B;TLK2;PARK7;CCAR2;HIPK2;TAF1
876,GO_Biological_Process_2025,Protein Dephosphorylation (GO:0006470),22/90,0.0660547931277066,0.3290688610888826,0,0,1.5064338235294117,4.093388463766036,PTPN1;PTPN18;PDXP;PPP2R2A;PTPN11;PPM1D;SSH2;PPM1G;TIMM50;PPP1CA;CTDNEP1;PPP2CA;DUSP12;PPP1CC;PPM1A;PPP3CB;STK11;PPM1B;PPP5C;CTDSP1;PHPT1;ZNF367
877,GO_Biological_Process_2025,Positive Regulation of Protein Localization to Cell Periphery (GO:1904377),15/57,0.0679041015925689,0.3378963779703116,0,0,1.6622787476203975,4.470962727867233,GPSM2;NUMA1;EPB41;PRKCE;CIB1;PGRMC1;DLG1;KIF5B;EPB41L2;C1D;AKT1;SPTBN1;ARF6;SNCA;EIF4G1
878,GO_Biological_Process_2025,Positive Regulation of Protein-Containing Complex Assembly (GO:0031334),25/105,0.068891957634245,0.3424220283322143,0,0,1.4552530565823143,3.893116017943823,TFRC;FAF1;PLEK;NCAPG;PARK7;BRCC3;CLU;HDAC6;PPP2CA;MAPK8;SUMO1;PIEZO1;SNCA;HSP90AA1;SLF1;SLF2;TERF1;SPIDR;LATS1;MAVS;MED25;PSMC6;BAX;TP53;EIF4G1
879,GO_Biological_Process_2025,GPI Anchored Protein Biosynthesis (GO:0180046),9/30,0.0699280838280252,0.3455251714713999,0,0,1.99389430269702,5.304332964962983,DPM2;PIGU;DPM3;PIGT;PGAP2;GPAA1;PIGN;PIGA;PIGF
880,GO_Biological_Process_2025,Intrinsic Apoptotic Signaling Pathway in Response to Endoplasmic Reticulum Stress (GO:0070059),9/30,0.0699280838280252,0.3455251714713999,0,0,1.99389430269702,5.304332964962983,ERO1A;DDIT3;ATP2A3;BCL2;BAX;QRICH1;SELENOK;TANK;MAP3K5
881,GO_Biological_Process_2025,Regulation of Catabolic Process (GO:0009894),20/81,0.0705699055934076,0.3455251714713999,0,0,1.526424069781514,4.046781449633087,USP13;VPS29;FAF1;RARRES2;WDR41;CISD2;KEAP1;SNF8;HDAC6;LATS1;DRAM1;CHEK2;DDIT3;GPR137;PIP4K2A;ABL2;TMEM9;FAM83D;DCAF12;RAB8A
882,GO_Biological_Process_2025,'De Novo' AMP Biosynthetic Process (GO:0044208),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,GART;PAICS;PFAS
883,GO_Biological_Process_2025,"CD4-positive, Alpha-Beta T Cell Activation (GO:0035710)",3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,STOML2;NKG7;HMGB1
884,GO_Biological_Process_2025,HRI-mediated Signaling (GO:0140468),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,DDIT3;EIF2AK1;EIF2S1
885,GO_Biological_Process_2025,Autophagosome Membrane Docking (GO:0016240),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,VAMP8;VMP1;CALM1
886,GO_Biological_Process_2025,Centriole Assembly (GO:0098534),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,NUP62;CEP85;E2F4
887,GO_Biological_Process_2025,Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,STK39;CXCR4;OXSR1
888,GO_Biological_Process_2025,Clathrin-Coated Vesicle Cargo Loading (GO:0035652),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,AP3M1;AP3D1;AP3S2
889,GO_Biological_Process_2025,"Clathrin-Coated Vesicle Cargo Loading, AP-3-mediated (GO:0035654)",3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,AP3M1;AP3D1;AP3S2
890,GO_Biological_Process_2025,Cortical Microtubule Organization (GO:0043622),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,PPFIA1;KIF21A;EZR
891,GO_Biological_Process_2025,Free Ubiquitin Chain Polymerization (GO:0010994),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,UBE2C;UBE2S;UBE2K
892,GO_Biological_Process_2025,Intraciliary Transport Involved in Cilium Assembly (GO:0035735),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,IFT74;PCM1;SSX2IP
893,GO_Biological_Process_2025,Mitochondrion-Endoplasmic Reticulum Membrane Tethering (GO:1990456),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,VMP1;CALM1;PDZD8
894,GO_Biological_Process_2025,Negative Regulation of Centriole Replication (GO:0046600),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,KAT2B;CDK5RAP2;MDM1
895,GO_Biological_Process_2025,Negative Regulation of Glycogen Biosynthetic Process (GO:0045719),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,GRB10;STK39;INPP5K
896,GO_Biological_Process_2025,Negative Regulation of Lipoprotein Particle Clearance (GO:0010985),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,LRPAP1;KHSRP;LDLR
897,GO_Biological_Process_2025,Negative Regulation of Meiotic Nuclear Division (GO:0045835),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,FBXO5;TRIP13;FBXO43
898,GO_Biological_Process_2025,Negative Regulation of Peptidyl-Threonine Phosphorylation (GO:0010801),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,PARD3;INPP5K;EIF4G1
899,GO_Biological_Process_2025,Negative Regulation of Transporter Activity (GO:0032410),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,PPIF;STK39;WWP2
900,GO_Biological_Process_2025,Positive Regulation of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,PSMD10;PSRC1;LONP1
901,GO_Biological_Process_2025,Positive Regulation of Mitochondrial Calcium Ion Concentration (GO:0051561),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,MCUR1;MICU1;MCU
902,GO_Biological_Process_2025,"Post-Translational Protein Targeting to Membrane, Translocation (GO:0031204)",3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,SEC61A1;SEC61B;SEC63
903,GO_Biological_Process_2025,Protein Oxidation (GO:0018158),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,PRDX3;LOXL3;SUMF1
904,GO_Biological_Process_2025,Protein Repair (GO:0030091),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,MSRA;PCMT1;PARK7
905,GO_Biological_Process_2025,Random Inactivation of X Chromosome (GO:0060816),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,HNRNPK;RBM15;HNRNPU
906,GO_Biological_Process_2025,Regulation of G2/MI Transition of Meiotic Cell Cycle (GO:0110030),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,CDC25C;PKMYT1;CDC25B
907,GO_Biological_Process_2025,Regulation of Cellular Response to Hypoxia (GO:1900037),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,CHCHD2;DDAH1;VHL
908,GO_Biological_Process_2025,Regulation of Heme Biosynthetic Process (GO:0070453),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,SRRD;TMEM14B;TMEM14C
909,GO_Biological_Process_2025,Regulation of High Voltage-Gated Calcium Channel Activity (GO:1901841),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,CALM3;CALM1;NIPSNAP2
910,GO_Biological_Process_2025,Response to UV-C (GO:0010225),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,YY1;WRN;POLH
911,GO_Biological_Process_2025,Response to Lead Ion (GO:0010288),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,PPP2CA;PPP5C;PPP1CA
912,GO_Biological_Process_2025,Ribosomal Large Subunit Export From Nucleus (GO:0000055),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,XPO1;NUP88;RAN
913,GO_Biological_Process_2025,Ribosomal Small Subunit Export From Nucleus (GO:0000056),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,XPO1;NUP88;RAN
914,GO_Biological_Process_2025,Selenocysteine Incorporation (GO:0001514),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,EEFSEC;SECISBP2;TRNAU1AP
915,GO_Biological_Process_2025,Serine Transport (GO:0032329),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,SLC1A4;SFXN2;SLC38A5
916,GO_Biological_Process_2025,Stress Granule Disassembly (GO:0035617),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,KIF5B;FAF2;KLC1
917,GO_Biological_Process_2025,Transcription-Dependent Tethering of RNA Polymerase II Gene DNA at Nuclear Periphery (GO:0000972),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,NUP107;NUP155;NUP98
918,GO_Biological_Process_2025,Translational Readthrough (GO:0006451),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,EEFSEC;SECISBP2;TRNAU1AP
919,GO_Biological_Process_2025,Tubulin Complex Assembly (GO:0007021),3/6,0.0727587909713179,0.3455251714713999,0,0,4.649618536309692,12.184816105076814,VBP1;TCP1;TBCD
920,GO_Biological_Process_2025,Negative Regulation of Protein Localization to Nucleus (GO:1900181),8/26,0.0747472086963209,0.3541979986922193,0,0,2.067534427466516,5.362447041224541,ILRUN;LATS1;SUMO1;MDFIC;YWHAB;SIN3A;POLR1A;MARK3
921,GO_Biological_Process_2025,Regulation of Cytoplasmic Translation (GO:2000765),8/26,0.0747472086963209,0.3541979986922193,0,0,2.067534427466516,5.362447041224541,SYNCRIP;UNK;PKM;DHX9;FMR1;HNRNPD;HNRNPU;YBX1
922,GO_Biological_Process_2025,Negative Regulation of Protein Modification Process (GO:0031400),12/44,0.076507275229328,0.3621454880573501,0,0,1.744971671388102,4.485221860653849,NIBAN1;PRKDC;INPP5K;CIB1;DBI;FBLN1;PARK7;CDYL;TARDBP;PPIA;CDK5RAP3;CORO1C
923,GO_Biological_Process_2025,Cellular Response to Unfolded Protein (GO:0034620),15/58,0.0772061056310012,0.3650578739197452,0,0,1.623522197532655,4.1582896358847865,PTPN1;ATF6B;DERL3;EIF2AK3;DERL2;TM7SF3;HSPD1;TMBIM4;VAPB;DDIT3;BAX;TMBIM6;QRICH1;ATF6;CDK5RAP3
924,GO_Biological_Process_2025,Positive Regulation of Macromolecule Metabolic Process (GO:0010604),10/35,0.0773147709042288,0.3651764692762984,0,0,1.8610419026047564,4.764025812032651,PTPN1;MAPK8;ITCH;ANXA2;DTX3L;UHRF1;NR1H2;AKT1;SNCA;EIF4G1
925,GO_Biological_Process_2025,Negative Regulation of Microtubule Depolymerization (GO:0007026),7/22,0.0793654717798485,0.3744576092939075,0,0,2.170693069306931,5.499867380977535,TPX2;CKAP2;KATNB1;CIB1;FGF13;CLASP1;HDGFL3
926,GO_Biological_Process_2025,Positive Regulation of Type I Interferon Production (GO:0032481),17/68,0.082117306660977,0.3844235708124511,0,0,1.5514893617021277,3.878112869873549,TOMM70;HSP90AA1;CLEC12A;DHX9;CGAS;PTPN11;TANK;HSPD1;MAVS;IRAK1;TRAF3;POLR3C;OAS3;G3BP1;FLOT1;KPNA2;GAPDH
927,GO_Biological_Process_2025,Endoplasmic Reticulum Tubular Network Organization (GO:0071786),6/18,0.083308459386654,0.3844235708124511,0,0,2.325509049773756,5.779367140598144,REEP4;TMEM33;REEP3;ATL2;RTN4;LNPK
928,GO_Biological_Process_2025,Establishment of Epithelial Cell Polarity (GO:0090162),6/18,0.083308459386654,0.3844235708124511,0,0,2.325509049773756,5.779367140598144,RAP2A;PARD3;EZR;MYO9A;SIPA1L3;RHOA
929,GO_Biological_Process_2025,Protein Deacylation (GO:0035601),6/18,0.083308459386654,0.3844235708124511,0,0,2.325509049773756,5.779367140598144,HDAC4;HDAC3;HDAC1;ABHD17A;PPT1;HDAC6
930,GO_Biological_Process_2025,Regulation of Cellular Respiration (GO:0043457),6/18,0.083308459386654,0.3844235708124511,0,0,2.325509049773756,5.779367140598144,TRAP1;PNPT1;SHMT2;PRDM16;ARL2;IFNAR1
931,GO_Biological_Process_2025,Regulation of Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531),6/18,0.083308459386654,0.3844235708124511,0,0,2.325509049773756,5.779367140598144,ITCH;TAX1BP1;FLOT2;TAB1;TARBP2;SLC19A1
932,GO_Biological_Process_2025,Regulation of Early Endosome to Late Endosome Transport (GO:2000641),6/18,0.083308459386654,0.3844235708124511,0,0,2.325509049773756,5.779367140598144,MAP2K1;RDX;DENND10;MAPK1;NF2;EZR
933,GO_Biological_Process_2025,"Retrograde Protein Transport, ER to Cytosol (GO:0030970)",6/18,0.083308459386654,0.3844235708124511,0,0,2.325509049773756,5.779367140598144,NPLOC4;FAF2;DERL2;UFD1;SEC61B;HSP90B1
934,GO_Biological_Process_2025,Positive Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903052),11/40,0.0833290715020153,0.3844235708124511,0,0,1.764851219250188,4.3855807908876905,TRAF7;PSMC5;PSMC6;PSMC3;FBXW7;SMURF1;FMR1;SGTA;IKBKG;CLU;CDK5RAP3
935,GO_Biological_Process_2025,Protein Monoubiquitination (GO:0006513),11/40,0.0833290715020153,0.3844235708124511,0,0,1.764851219250188,4.3855807908876905,ITCH;RNF126;FANCL;UBE2E3;UBE2T;HUWE1;UBE2N;DTL;RAD18;RBX1;RNF220
936,GO_Biological_Process_2025,Regulation of Apoptotic Signaling Pathway (GO:2001233),11/40,0.0833290715020153,0.3844235708124511,0,0,1.764851219250188,4.3855807908876905,RB1;ING5;TRAF7;CRADD;PTPMT1;FASN;MAZ;MADD;BCL2;TMBIM6;PPIA
937,GO_Biological_Process_2025,"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)",9/31,0.0836862394785397,0.3844235708124511,0,0,1.903146952113836,4.721099947414534,CNOT6;CNOT11;LSM1;SAMD4B;CNOT10;DCPS;CNOT9;PATL1;RC3H2
938,GO_Biological_Process_2025,Response to Epidermal Growth Factor (GO:0070849),9/31,0.0836862394785397,0.3844235708124511,0,0,1.903146952113836,4.721099947414534,STAT5B;SYAP1;TPR;INPP5K;MAPK1;PTPN11;IQGAP1;PDE8A;KNSTRN
939,GO_Biological_Process_2025,Positive Regulation of Cell-Substrate Adhesion (GO:0010811),18/73,0.0839921662035499,0.3844235708124511,0,0,1.5233412444536167,3.7733646194093176,DOCK5;HACD1;ILK;ARL2;CIB1;FBLN1;TRIOBP;CRKL;C1QBP;MYADM;ABL1;FLNA;RSU1;CALR;P4HB;UTRN;CRK;RREB1
940,GO_Biological_Process_2025,Cell Proliferation in Forebrain (GO:0021846),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,PCM1;CEP120;DOCK7;KIF14
941,GO_Biological_Process_2025,Establishment of Epithelial Cell Apical/Basal Polarity (GO:0045198),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,RAP2A;EZR;MYO9A;RHOA
942,GO_Biological_Process_2025,Glycerol Metabolic Process (GO:0006071),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,COQ3;COQ2;TPI1;PGP
943,GO_Biological_Process_2025,Microtubule Anchoring at Centrosome (GO:0034454),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,NIN;PCM1;DCTN1;MAP1S
944,GO_Biological_Process_2025,Negative Regulation of Cell Division (GO:0051782),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,BLM;VPS4A;E2F7;E2F8
945,GO_Biological_Process_2025,Negative Regulation of Centrosome Duplication (GO:0010826),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,KAT2B;CCNF;CDK5RAP2;MDM1
946,GO_Biological_Process_2025,Pinocytosis (GO:0006907),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,MAPKAPK2;PPT1;DOCK2;SNX5
947,GO_Biological_Process_2025,Positive Regulation of Cellular Senescence (GO:2000774),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,ARG2;CGAS;EEF1E1;TP53
948,GO_Biological_Process_2025,Positive Regulation of Protein Sumoylation (GO:0033235),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,HDAC4;UBA2;SAE1;GNL3
949,GO_Biological_Process_2025,Protein K27-linked Ubiquitination (GO:0044314),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,RNF126;UBE2S;UBE2T;UBR4
950,GO_Biological_Process_2025,Regulation of Low-Density Lipoprotein Particle Clearance (GO:0010988),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,HNRNPK;KHSRP;CNPY2;LDLR
951,GO_Biological_Process_2025,Regulation of Toll-Like Receptor 9 Signaling Pathway (GO:0034163),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,PPT1;HMGB1;RTN4;ZDHHC3
952,GO_Biological_Process_2025,Single Strand Break Repair (GO:0000012),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,NEIL3;TDP1;XRCC1;UNG
953,GO_Biological_Process_2025,tRNA Threonylcarbamoyladenosine Metabolic Process (GO:0070525),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,GON7;METTL8;LAGE3;OSGEP
954,GO_Biological_Process_2025,Ubiquitin-Dependent Protein Catabolic Process via the C-end Degron Rule Pathway (GO:0140627),4/10,0.0840294140823737,0.3844235708124511,0,0,3.100056529112493,7.677563958079068,CUL4A;KLHDC3;DCAF12;RBX1
955,GO_Biological_Process_2025,Establishment of Apical/Basal Cell Polarity (GO:0035089),5/14,0.0855988814852035,0.3871444236116502,0,0,2.583639619263029,6.350800788183209,PATJ;RAP2A;EZR;MYO9A;RHOA
956,GO_Biological_Process_2025,Histone mRNA Catabolic Process (GO:0071044),5/14,0.0855988814852035,0.3871444236116502,0,0,2.583639619263029,6.350800788183209,UPF1;SSB;EXOSC10;ERI1;LSM1
957,GO_Biological_Process_2025,Microvillus Assembly (GO:0030033),5/14,0.0855988814852035,0.3871444236116502,0,0,2.583639619263029,6.350800788183209,RAP2A;RAP1A;RAPGEF2;EZR;RAPGEF6
958,GO_Biological_Process_2025,Negative Regulation of ATP-dependent Activity (GO:0032780),5/14,0.0855988814852035,0.3871444236116502,0,0,2.583639619263029,6.350800788183209,PXK;UBLCP1;PAM16;PPIF;TP53
959,GO_Biological_Process_2025,Negative Regulation of Androgen Receptor Signaling Pathway (GO:0060766),5/14,0.0855988814852035,0.3871444236116502,0,0,2.583639619263029,6.350800788183209,NCOR2;HDAC1;ZBTB7A;FOXP1;SMARCA4
960,GO_Biological_Process_2025,"Protein Localization to Chromosome, Telomeric Region (GO:0070198)",5/14,0.0855988814852035,0.3871444236116502,0,0,2.583639619263029,6.350800788183209,TNKS;XRCC5;TINF2;NABP2;BRCA2
961,GO_Biological_Process_2025,Regulation of Establishment of Protein Localization (GO:0070201),5/14,0.0855988814852035,0.3871444236116502,0,0,2.583639619263029,6.350800788183209,DNAJA1;CEP135;KIAA0586;CEP295;SPIDR
962,GO_Biological_Process_2025,Regulation of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211),5/14,0.0855988814852035,0.3871444236116502,0,0,2.583639619263029,6.350800788183209,TNRC6C;CNOT1;POLR2G;TENT4A;TNRC6A
963,GO_Biological_Process_2025,Regulation of rRNA Processing (GO:2000232),5/14,0.0855988814852035,0.3871444236116502,0,0,2.583639619263029,6.350800788183209,USP36;KAT2B;TRMT112;HEATR1;RIOK1
964,GO_Biological_Process_2025,Resolution of Meiotic Recombination Intermediates (GO:0000712),5/14,0.0855988814852035,0.3871444236116502,0,0,2.583639619263029,6.350800788183209,MUS81;TOP2A;CENPX;EME1;RMI1
