,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
836,GO_Biological_Process_2025,Negative Regulation of Endopeptidase Activity (GO:0010951),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,SERPINB1
837,GO_Biological_Process_2025,Negative Regulation of Inflammasome-Mediated Signaling Pathway (GO:0141086),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,OGT
838,GO_Biological_Process_2025,Negative Regulation of Peptide Hormone Secretion (GO:0090278),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,PRKN
839,GO_Biological_Process_2025,Negative Regulation of Reactive Oxygen Species Metabolic Process (GO:2000378),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,PRKN
840,GO_Biological_Process_2025,Negative Regulation of Stem Cell Population Maintenance (GO:1902455),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,OGT
841,GO_Biological_Process_2025,Negative Regulation of Transferase Activity (GO:0051348),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,IRS2
842,GO_Biological_Process_2025,Neutrophil Activation (GO:0042119),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,CTSG
843,GO_Biological_Process_2025,Positive Regulation of Cation Transmembrane Transport (GO:1904064),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,FLNA
844,GO_Biological_Process_2025,Positive Regulation of Embryonic Development (GO:0040019),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,RACK1
845,GO_Biological_Process_2025,Positive Regulation of Endothelial Cell Apoptotic Process (GO:2000353),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,RGCC
846,GO_Biological_Process_2025,Positive Regulation of Hormone Secretion (GO:0046887),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,VAMP8
847,GO_Biological_Process_2025,Positive Regulation of Mitochondrial Fission (GO:0090141),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,PRKN
848,GO_Biological_Process_2025,Positive Regulation of Small Molecule Metabolic Process (GO:0062013),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,IRS2
849,GO_Biological_Process_2025,Protein Localization to Endoplasmic Reticulum (GO:0070972),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,HSPA5
850,GO_Biological_Process_2025,Regulation of B Cell Differentiation (GO:0045577),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,INPP5D
851,GO_Biological_Process_2025,Regulation of Rac Protein Signal Transduction (GO:0035020),1/19,0.2126674800251148,0.392136867511098,0,0,4.402498884426596,6.815180359583691,OGT
852,GO_Biological_Process_2025,Skin Development (GO:0043588),2/69,0.2134111332545447,0.3930467647630595,0,0,2.3691622532498795,3.659253477451295,CSTA;EREG
853,GO_Biological_Process_2025,Cytokine-Mediated Signaling Pathway (GO:0019221),5/255,0.2153028550029291,0.3938106280912775,0,0,1.5918367346938775,2.444598977577954,PYCARD;CSF3R;CTSG;P4HB;EREG
854,GO_Biological_Process_2025,Negative Regulation of Cytokine Production (GO:0001818),4/191,0.217228884084784,0.3938106280912775,0,0,1.7010564758054,2.597179348297359,PYCARD;SRGN;RGCC;ELANE
855,GO_Biological_Process_2025,Lysosomal Transport (GO:0007041),2/70,0.2180010350609071,0.3938106280912775,0,0,2.3342030360531307,3.5555875386001725,PRKN;GRN
856,GO_Biological_Process_2025,Negative Regulation of Immune Response (GO:0050777),2/70,0.2180010350609071,0.3938106280912775,0,0,2.3342030360531307,3.5555875386001725,CLEC12A;MAPK14
857,GO_Biological_Process_2025,Peptidyl-Serine Phosphorylation (GO:0018105),2/70,0.2180010350609071,0.3938106280912775,0,0,2.3342030360531307,3.5555875386001725,GRK2;MAPK14
858,GO_Biological_Process_2025,Positive Regulation of Apoptotic Signaling Pathway (GO:2001235),2/70,0.2180010350609071,0.3938106280912775,0,0,2.3342030360531307,3.5555875386001725,PYCARD;RACK1
859,GO_Biological_Process_2025,Protein-Containing Complex Assembly (GO:0065003),6/323,0.218532240960661,0.3938106280912775,0,0,1.507446863525883,2.292557930963565,VAMP8;HSP90AB1;TRAPPC5;CHCHD10;CYBA;PFDN5
860,GO_Biological_Process_2025,3'-UTR-mediated mRNA Stabilization (GO:0070935),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,MAPK14
861,GO_Biological_Process_2025,Regulation of Endopeptidase Activity (GO:0052548),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,SERPINB1
862,GO_Biological_Process_2025,T Cell Mediated Immunity (GO:0002456),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,HLA-A
863,GO_Biological_Process_2025,Reg of Mt Outer Membrane Permeabilization Inv in Apoptotic Sgnlng Pway (GO:1901028),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,CHCHD10
864,GO_Biological_Process_2025,"Regulation of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)",1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,PABPC1
865,GO_Biological_Process_2025,Cardiac Ventricle Development (GO:0003231),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,NACA
866,GO_Biological_Process_2025,Response to ATP (GO:0033198),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,HSP90B1
867,GO_Biological_Process_2025,Energy Reserve Metabolic Process (GO:0006112),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,PYGL
868,GO_Biological_Process_2025,Ganglioside Metabolic Process (GO:0001573),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,HEXA
869,GO_Biological_Process_2025,Glutamate Metabolic Process (GO:0006536),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,GLUL
870,GO_Biological_Process_2025,Xenobiotic Transport (GO:0042908),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,SLC22A4
871,GO_Biological_Process_2025,Glycogen Metabolic Process (GO:0005977),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,PYGL
872,GO_Biological_Process_2025,Heart Trabecula Morphogenesis (GO:0061384),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,NACA
873,GO_Biological_Process_2025,Maintenance of Protein Location in Nucleus (GO:0051457),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,CHCHD10
874,GO_Biological_Process_2025,Negative Regulation of B Cell Activation (GO:0050869),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,MNDA
875,GO_Biological_Process_2025,Negative Regulation of Leukocyte Mediated Cytotoxicity (GO:0001911),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,INPP5D
876,GO_Biological_Process_2025,Neuromuscular Process (GO:0050905),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,AGTPBP1
877,GO_Biological_Process_2025,Nucleosome Disassembly (GO:0006337),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,NFE2
878,GO_Biological_Process_2025,Positive Regulation of Blood Coagulation (GO:0030194),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,EMILIN2
879,GO_Biological_Process_2025,Positive Regulation of Release of Cytochrome C From Mitochondria (GO:0090200),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,PYCARD
880,GO_Biological_Process_2025,Positive Regulation of Translational Initiation (GO:0045948),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,LARP1
881,GO_Biological_Process_2025,Presynaptic Endocytosis (GO:0140238),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,CANX
882,GO_Biological_Process_2025,Regulation of T Cell Cytokine Production (GO:0002724),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,HLA-A
883,GO_Biological_Process_2025,Regulation of Cardiac Conduction (GO:1903779),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,ATP2A3
884,GO_Biological_Process_2025,Regulation of Cell-Cell Adhesion Mediated by Cadherin (GO:2000047),1/20,0.2225184808275234,0.3938106280912775,0,0,4.170577045022194,6.267314305853672,RGCC
885,GO_Biological_Process_2025,Cellular Response to Reactive Oxygen Species (GO:0034614),2/71,0.2225995147963427,0.3938106280912775,0,0,2.3002571294997662,3.455862652144333,PRDX5;ROMO1
886,GO_Biological_Process_2025,Positive Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436),2/71,0.2225995147963427,0.3938106280912775,0,0,2.3002571294997662,3.455862652144333,PRKN;RACK1
887,GO_Biological_Process_2025,Regulation of Actin Filament Polymerization (GO:0030833),2/71,0.2225995147963427,0.3938106280912775,0,0,2.3002571294997662,3.455862652144333,PYCARD;COTL1
888,GO_Biological_Process_2025,Lipid Metabolic Process (GO:0006629),5/259,0.2243118614366681,0.3963304589737365,0,0,1.5664470512614497,2.3413965359533564,DGKG;PLPPR3;ALDH3B1;TSPO;ALKBH7
889,GO_Biological_Process_2025,Intracellular Protein Transport (GO:0006886),6/326,0.2245283949628424,0.3963304589737365,0,0,1.493084016393443,2.2302988763973026,RAB32;PAM16;TOMM7;TIMM13;ROMO1;CALR
890,GO_Biological_Process_2025,Negative Regulation of Epithelial Cell Proliferation (GO:0050680),2/73,0.2318185213451912,0.4009446019295569,0,0,2.235233984552476,3.267466042245112,RGCC;EREG
891,GO_Biological_Process_2025,Regulation of DNA Replication (GO:0006275),2/73,0.2318185213451912,0.4009446019295569,0,0,2.235233984552476,3.267466042245112,BAZ1A;EREG
892,GO_Biological_Process_2025,COPII Vesicle Coating (GO:0048208),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,TRAPPC5
893,GO_Biological_Process_2025,Regulation of Generation of Precursor Metabolites and Energy (GO:0043467),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,OGT
894,GO_Biological_Process_2025,RNA-templated DNA Biosynthetic Process (GO:0006278),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,HSP90AB1
895,GO_Biological_Process_2025,Antigen Processing and Presentation of Endogenous Peptide Antigen (GO:0002483),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,HLA-A
896,GO_Biological_Process_2025,Response to Copper Ion (GO:0046688),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,ATP5F1D
897,GO_Biological_Process_2025,Telomere Maintenance via Telomerase (GO:0007004),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,HSP90AB1
898,GO_Biological_Process_2025,"Vesicle Targeting, Rough ER to cis-Golgi (GO:0048207)",1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,TRAPPC5
899,GO_Biological_Process_2025,Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage by P53 Class Mediator (GO:0042771),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,PYCARD
900,GO_Biological_Process_2025,Negative Regulation of Biomineral Tissue Development (GO:0070168),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,SRGN
901,GO_Biological_Process_2025,Negative Regulation of Leukocyte Cell-Cell Adhesion (GO:1903038),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,CTSG
902,GO_Biological_Process_2025,Negative Regulation of Signal Transduction by P53 Class Mediator (GO:1901797),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,PRKN
903,GO_Biological_Process_2025,Neuromuscular Synaptic Transmission (GO:0007274),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,TSPOAP1
904,GO_Biological_Process_2025,Porphyrin-Containing Compound Biosynthetic Process (GO:0006779),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,TSPO
905,GO_Biological_Process_2025,Positive Regulation of Epidermal Cell Differentiation (GO:0045606),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,NME2
906,GO_Biological_Process_2025,Positive Regulation of Lipid Catabolic Process (GO:0050996),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,IRS2
907,GO_Biological_Process_2025,Positive Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,MMP2
908,GO_Biological_Process_2025,Regulation of Cardiac Muscle Cell Membrane Repolarization (GO:0099623),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,FLNA
909,GO_Biological_Process_2025,Regulation of Cardiac Muscle Cell Proliferation (GO:0060043),1/21,0.2322467140393996,0.4009446019295569,0,0,3.961847389558233,5.784119102785647,RUNX1
910,GO_Biological_Process_2025,Regulation of GTPase Activity (GO:0043087),3/134,0.2353475754662875,0.4058518562651346,0,0,1.8189881633031493,2.6315152838121176,RACK1;PRTN3;RASGRP2
911,GO_Biological_Process_2025,Defense Response to Virus (GO:0051607),4/198,0.2358103689604703,0.4062040456544944,0,0,1.6390914424608165,2.368040184126013,PYCARD;AZU1;RNASE2;LYST
912,GO_Biological_Process_2025,Negative Regulation of RNA Biosynthetic Process (GO:1902679),8/470,0.2361948474425943,0.4064207068261946,0,0,1.3801295123609174,1.9916624010333668,CITED2;CCDC85B;GFI1;MYB;CALR;TRERF1;PFDN5;EREG
913,GO_Biological_Process_2025,Regulation of Stress Fiber Assembly (GO:0051492),2/75,0.2410609936177949,0.4074629033942153,0,0,2.1737737516570923,3.092639420008921,RGCC;ARHGEF18
914,GO_Biological_Process_2025,Peptidyl-Serine Modification (GO:0018209),2/75,0.2410609936177949,0.4074629033942153,0,0,2.1737737516570923,3.092639420008921,GRK2;MAPK14
915,GO_Biological_Process_2025,Positive Regulation of Protein Serine/Threonine Kinase Activity (GO:0071902),2/75,0.2410609936177949,0.4074629033942153,0,0,2.1737737516570923,3.092639420008921,RGCC;ELANE
916,GO_Biological_Process_2025,Positive Regulation of Secretion by Cell (GO:1903532),2/75,0.2410609936177949,0.4074629033942153,0,0,2.1737737516570923,3.092639420008921,GRK2;RGCC
917,GO_Biological_Process_2025,ERK1 and ERK2 Cascade (GO:0070371),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,MYC
918,GO_Biological_Process_2025,Cellular Response to Interferon-Beta (GO:0035458),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,MNDA
919,GO_Biological_Process_2025,Chaperone-Mediated Protein Complex Assembly (GO:0051131),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,HSP90AB1
920,GO_Biological_Process_2025,Diacylglycerol Metabolic Process (GO:0046339),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,DGKG
921,GO_Biological_Process_2025,Steroid Hormone Biosynthetic Process (GO:0120178),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,TSPO
922,GO_Biological_Process_2025,Membrane Protein Ectodomain Proteolysis (GO:0006509),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,PRTN3
923,GO_Biological_Process_2025,Modulation by Host of Viral Process (GO:0044788),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,PPIB
924,GO_Biological_Process_2025,Natural Killer Cell Activation Involved in Immune Response (GO:0002323),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,NKG7
925,GO_Biological_Process_2025,Negative Regulation of Cell Communication (GO:0010648),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,INPP5D
926,GO_Biological_Process_2025,Negative Regulation of Cell Development (GO:0010721),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,RFLNB
927,GO_Biological_Process_2025,Negative Regulation of Myeloid Cell Differentiation (GO:0045638),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,MYB
928,GO_Biological_Process_2025,Positive Regulation of Adenylate Cyclase Activity (GO:0045762),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,RNASE3
929,GO_Biological_Process_2025,Positive Regulation of Nervous System Process (GO:0031646),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,CST7
930,GO_Biological_Process_2025,Positive Regulation of Vacuole Organization (GO:0044090),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,GRN
931,GO_Biological_Process_2025,Post-Transcriptional Gene Silencing (GO:0016441),1/22,0.2418537035434299,0.4074629033942153,0,0,3.772996748900364,5.355475596595479,SND1
932,GO_Biological_Process_2025,Receptor-Mediated Endocytosis (GO:0006898),3/136,0.2419878350520706,0.4074629033942153,0,0,1.7914523149980213,2.541834045237972,GRK2;RNASEK;CANX
933,GO_Biological_Process_2025,Regulation of Protein Phosphorylation (GO:0001932),3/137,0.2453196348203954,0.4117378929083199,0,0,1.777992627953351,2.4984233047980497,MYDGF;RACK1;HSPB1
934,GO_Biological_Process_2025,Negative Regulation of Supramolecular Fiber Organization (GO:1902904),2/76,0.2456888838214509,0.4117378929083199,0,0,2.144289450741064,3.0099160366779225,PRKN;PFDN5
935,GO_Biological_Process_2025,Regulation of Rho Protein Signal Transduction (GO:0035023),2/76,0.2456888838214509,0.4117378929083199,0,0,2.144289450741064,3.0099160366779225,ARHGEF18;RNASE3
936,GO_Biological_Process_2025,Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901222),2/77,0.2503201064827082,0.4117378929083199,0,0,2.1155913978494625,2.9301252999547085,C1QTNF4;PYCARD
937,GO_Biological_Process_2025,Nucleosome Organization (GO:0034728),2/77,0.2503201064827082,0.4117378929083199,0,0,2.1155913978494625,2.9301252999547085,NFE2;BAZ1A
938,GO_Biological_Process_2025,Positive Regulation of Lymphocyte Proliferation (GO:0050671),2/77,0.2503201064827082,0.4117378929083199,0,0,2.1155913978494625,2.9301252999547085,IRS2;TNFSF13B
939,GO_Biological_Process_2025,T-helper Cell Differentiation (GO:0042093),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,MYB
940,GO_Biological_Process_2025,U2-type Prespliceosome Assembly (GO:1903241),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,SNRPD2
941,GO_Biological_Process_2025,Cellular Response to Interleukin-6 (GO:0071354),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,SELPLG
942,GO_Biological_Process_2025,Regulatory ncRNA-mediated Post-Transcriptional Gene Silencing (GO:0035194),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,SND1
943,GO_Biological_Process_2025,Dendritic Cell Differentiation (GO:0097028),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,PRTN3
944,GO_Biological_Process_2025,Endosome Transport via Multivesicular Body Sorting Pathway (GO:0032509),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,LYST
945,GO_Biological_Process_2025,Zinc Ion Transmembrane Transport (GO:0071577),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,SLC39A11
946,GO_Biological_Process_2025,Hepaticobiliary System Development (GO:0061008),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,CITED2
947,GO_Biological_Process_2025,Monocyte Chemotaxis (GO:0002548),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,CTSG
948,GO_Biological_Process_2025,Negative Regulation of Hippo Signaling (GO:0035331),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,MAPK14
949,GO_Biological_Process_2025,Negative Regulation of Neuron Differentiation (GO:0045665),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,CALR
950,GO_Biological_Process_2025,Negative Regulation of Smoothened Signaling Pathway (GO:0045879),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,RACK1
951,GO_Biological_Process_2025,Organelle Fission (GO:0048285),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,PRKN
952,GO_Biological_Process_2025,Positive Regulation of T Cell Cytokine Production (GO:0002726),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,HLA-A
953,GO_Biological_Process_2025,"Positive Regulation of mRNA Splicing, via Spliceosome (GO:0048026)",1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,PRDX5
954,GO_Biological_Process_2025,Positive Regulation of Phosphate Metabolic Process (GO:0045937),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,EREG
955,GO_Biological_Process_2025,Positive Regulation of Viral Life Cycle (GO:1903902),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,P4HB
956,GO_Biological_Process_2025,Protein Palmitoylation (GO:0018345),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,GLUL
957,GO_Biological_Process_2025,Purine Ribonucleotide Transport (GO:0015868),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,SHOC2
958,GO_Biological_Process_2025,Regulation of Cholesterol Biosynthetic Process (GO:0045540),1/23,0.2513409543596937,0.4117378929083199,0,0,3.6013143483023,4.973216602333037,ERLIN1
959,GO_Biological_Process_2025,Intracellular Calcium Ion Homeostasis (GO:0006874),3/140,0.2553575440841199,0.4178819809959921,0,0,1.7387925175093826,2.3736092901075465,ATP2A3;CALR;ELANE
960,GO_Biological_Process_2025,Sphingolipid Metabolic Process (GO:0006665),2/79,0.2595893568496423,0.4200772678403636,0,0,2.060431503979891,2.7788097938118663,CERS6;ALDH3B1
961,GO_Biological_Process_2025,Regulation of Extracellular Matrix Organization (GO:1903053),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,RUNX1
962,GO_Biological_Process_2025,Acute Inflammatory Response (GO:0002526),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,ELANE
963,GO_Biological_Process_2025,Adenine Nucleotide Transport (GO:0051503),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,SHOC2
964,GO_Biological_Process_2025,Aminoglycan Biosynthetic Process (GO:0006023),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,HEXA
965,GO_Biological_Process_2025,Cellular Response to Steroid Hormone Stimulus (GO:0071383),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,TRERF1
966,GO_Biological_Process_2025,Response to Ketone (GO:1901654),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,GNAQ
967,GO_Biological_Process_2025,Mitochondrial Cytochrome C Oxidase Assembly (GO:0033617),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,COX14
968,GO_Biological_Process_2025,Myotube Differentiation (GO:0014902),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,DOCK5
969,GO_Biological_Process_2025,Negative Regulation of Stress Fiber Assembly (GO:0051497),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,ARHGEF18
970,GO_Biological_Process_2025,Osteoclast Differentiation (GO:0030316),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,MAPK14
971,GO_Biological_Process_2025,Positive Regulation of Striated Muscle Cell Differentiation (GO:0051155),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,MAPK14
972,GO_Biological_Process_2025,Protein Localization to Cell Surface (GO:0034394),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,FLNA
973,GO_Biological_Process_2025,Regulation of Cholesterol Metabolic Process (GO:0090181),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,ERLIN1
974,GO_Biological_Process_2025,Regulation of Cholesterol Transport (GO:0032374),1/24,0.2607099529881314,0.4200772678403636,0,0,3.4445608521040683,4.630684292915027,TSPO
975,GO_Biological_Process_2025,Positive Regulation of Cell Migration (GO:0030335),6/344,0.261558974449659,0.4210134721930474,0,0,1.4122611310505384,1.8939770437164445,DOCK5;GRN;HSPA5;RACK1;CALR;RREB1
976,GO_Biological_Process_2025,Negative Regulation of Cellular Component Organization (GO:0051129),2/80,0.2642258365908829,0.4248708181005907,0,0,2.033912324234905,2.707037845010816,HSPA5;RNASE3
977,GO_Biological_Process_2025,Intracellular Monoatomic Cation Homeostasis (GO:0030003),4/210,0.2684747284771879,0.4249604860167609,0,0,1.5426631936222277,2.028599771103028,MYC;ATP2A3;CALR;ELANE
978,GO_Biological_Process_2025,Negative Regulation of Neuron Apoptotic Process (GO:0043524),2/81,0.2688625520092774,0.4249604860167609,0,0,2.0080645161290325,2.637703163470841,PRKN;GRN
979,GO_Biological_Process_2025,Regulation of Catabolic Process (GO:0009894),2/81,0.2688625520092774,0.4249604860167609,0,0,2.0080645161290325,2.637703163470841,PRKN;HSPB1
980,GO_Biological_Process_2025,Activin Receptor Signaling Pathway (GO:0032924),1/25,0.2699621674377641,0.4249604860167609,0,0,3.3008701472556896,4.3224018210573325,CITED2
981,GO_Biological_Process_2025,Regulation of Muscle Cell Differentiation (GO:0051147),1/25,0.2699621674377641,0.4249604860167609,0,0,3.3008701472556896,4.3224018210573325,MAPK14
982,GO_Biological_Process_2025,Antigen Processing and Presentation of Exogenous Peptide Antigen via MHC Class II (GO:0019886),1/25,0.2699621674377641,0.4249604860167609,0,0,3.3008701472556896,4.3224018210573325,CTSD
983,GO_Biological_Process_2025,Regulation of Protein Processing (GO:0070613),1/25,0.2699621674377641,0.4249604860167609,0,0,3.3008701472556896,4.3224018210573325,RUNX1
984,GO_Biological_Process_2025,Cardiac Conduction System Development (GO:0003161),1/25,0.2699621674377641,0.4249604860167609,0,0,3.3008701472556896,4.3224018210573325,SLC25A37
985,GO_Biological_Process_2025,Response to Hexose (GO:0009746),1/25,0.2699621674377641,0.4249604860167609,0,0,3.3008701472556896,4.3224018210573325,IRS2
986,GO_Biological_Process_2025,Zinc Ion Transport (GO:0006829),1/25,0.2699621674377641,0.4249604860167609,0,0,3.3008701472556896,4.3224018210573325,SLC39A11
987,GO_Biological_Process_2025,Glycosaminoglycan Biosynthetic Process (GO:0006024),1/25,0.2699621674377641,0.4249604860167609,0,0,3.3008701472556896,4.3224018210573325,HEXA
988,GO_Biological_Process_2025,Icosanoid Biosynthetic Process (GO:0046456),1/25,0.2699621674377641,0.4249604860167609,0,0,3.3008701472556896,4.3224018210573325,PYCARD
